0.00000000,-10.56893826,-0.28316855,8.02791595,4.47657585,3.21891975,12.46733475,-4.14810991,-1.46498489,-1.41926825,14.41930771,-0.46258926,-17.95433044,-9.46903992,12.31431007,8.16324520,-8.55474472
0.00000000,-10.53951550,-0.36963344,7.92100716,4.47945929,3.22259617,12.32008743,-4.05724621,-1.43506193,-1.29988253,14.37187099,-0.49706519,-17.82073975,-9.30463696,12.22347069,8.17386341,-8.53879356
0.00000000,-10.46443844,-0.32250071,7.92344713,4.40872955,3.19388604,12.33041382,-4.12907410,-1.43737042,-1.30770051,14.31235886,-0.50527358,-17.85690117,-9.25513840,12.15733719,8.15273952,-8.48052883
0.00000000,-10.53241539,-0.27965191,7.88263369,4.40098953,3.28984141,12.32325840,-4.17002106,-1.39981520,-1.38790834,14.34953690,-0.50354457,-17.81280708,-9.26273918,12.19128132,8.21464157,-8.54972553
0.00000000,-10.27542305,-0.36035722,7.79192543,4.42506409,3.20395851,12.01531029,-4.11408997,-1.33841574,-1.37453616,14.11188412,-0.59706712,-17.59299088,-9.12195492,12.03647327,8.12000847,-8.35289478
0.00000000,-10.41579533,-0.29986823,7.89084530,4.49463177,3.19842482,12.23980141,-4.21044254,-1.41873848,-1.36346292,14.32424164,-0.55447340,-17.83629417,-9.30240440,12.16959858,8.20659256,-8.45607185
0.00000000,-10.44678402,-0.26082954,7.87373114,4.53151178,3.19586992,12.25054932,-4.15888739,-1.37345219,-1.35387230,14.25162601,-0.58906126,-17.81818390,-9.31568241,12.15628052,8.15604687,-8.47269249
0.00000000,-10.43841267,-0.30526307,7.90424442,4.38971710,3.19260240,12.25133610,-4.10199499,-1.37806880,-1.37879014,14.34299946,-0.56741285,-17.74780273,-9.28589630,12.24060249,8.18477345,-8.48794937
0.00000000,-10.60647964,-0.35567051,7.99666786,4.48293686,3.20841789,12.41268635,-4.22011757,-1.47443092,-1.36694646,14.45246220,-0.46947333,-17.93594551,-9.43519878,12.28608513,8.27684021,-8.56204414
0.00000000,-10.27508926,-0.32383943,7.81298447,4.40395355,3.25756001,12.08624935,-4.12919664,-1.30968249,-1.33732378,14.08251476,-0.60522592,-17.61891747,-9.09307384,11.99708080,7.97168875,-8.30035496
0.00000000,-10.58914757,-0.31789386,7.97113943,4.48974562,3.20094752,12.45328903,-4.13335133,-1.44537282,-1.37235880,14.46752930,-0.54156625,-17.91942406,-9.46165180,12.30819702,8.21863651,-8.63933372
0.00000000,-10.65241528,-0.30524486,8.05203819,4.48130274,3.18622494,12.51272011,-4.19167519,-1.50491798,-1.36184371,14.45544338,-0.49938881,-18.03337479,-9.50917149,12.33330059,8.34018040,-8.56075096
0.00000000,-10.45989132,-0.30990618,7.94943190,4.45887661,3.27640057,12.24996185,-4.13948345,-1.39680803,-1.35796750,14.33699131,-0.59408331,-17.83600616,-9.31483078,12.26537037,8.16878796,-8.52389526
0.00000000,-10.48169899,-0.24046464,7.95810366,4.41827536,3.18894458,12.35889626,-4.15304661,-1.39540708,-1.42854512,14.30211258,-0.54927695,-17.90359879,-9.33169937,12.23237038,8.18911552,-8.47683334
0.00000000,-10.24409199,-0.28497094,7.76668072,4.36302853,3.21491504,12.00517178,-4.11102486,-1.30549765,-1.31419575,14.12664032,-0.64329970,-17.59346581,-9.05863380,12.00066185,7.97524405,-8.29836655
0.00000000,-10.49158478,-0.28137416,7.85811138,4.40833187,3.22631407,12.23906136,-4.16714478,-1.45281065,-1.40515006,14.30410767,-0.57789564,-17.84291840,-9.34309864,12.16079426,8.09855556,-8.44339657
0.00000000,-10.53929615,-0.27037108,8.01096153,4.48037052,3.22584534,12.41896152,-4.23421383,-1.43407810,-1.36134219,14.42163086,-0.50125563,-18.02487755,-9.40771580,12.29021835,8.19304180,-8.53965092
0.00000000,-10.63392067,-0.34211141,7.98542166,4.42166328,3.23296404,12.40927315,-4.13586807,-1.43730545,-1.44339252,14.40369701,-0.54634154,-17.98444939,-9.37374210,12.35704517,8.30689430,-8.61192036
0.00000000,-10.53203106,-0.31460008,7.94942331,4.43254614,3.22709370,12.37711143,-4.10957146,-1.47468603,-1.36075139,14.38797092,-0.51961881,-17.86641502,-9.27681255,12.28541946,8.26267242,-8.61070538
0.00000000,-10.49878979,-0.32306153,7.92643309,4.49912262,3.16802526,12.29828930,-4.16116428,-1.45062888,-1.37094402,14.32379436,-0.54238462,-17.86088943,-9.33570385,12.26856232,8.15996933,-8.53403473
0.00000000,-10.65516376,-0.21100959,8.04147911,4.47266483,3.25972033,12.47546196,-4.15532732,-1.46817839,-1.39984930,14.55208588,-0.48354590,-18.03864670,-9.49291515,12.40387058,8.29670620,-8.58966541
0.00000000,-10.45540714,-0.32639462,7.91033220,4.48729324,3.23466086,12.34102726,-4.17884636,-1.44121957,-1.29478717,14.37152481,-0.59246200,-17.88820648,-9.29888535,12.22366142,8.22088623,-8.51242065
0.00000000,-10.58592319,-0.28512937,8.00275707,4.47347260,3.24025011,12.42965412,-4.13512611,-1.47187293,-1.42440319,14.49818516,-0.50040507,-17.95131683,-9.40305042,12.30391884,8.22368908,-8.58730793
0.00000000,-10.54378700,-0.31881636,8.03617954,4.47130775,3.18290591,12.44119644,-4.16638517,-1.49779332,-1.36106253,14.49698830,-0.50762725,-17.96996880,-9.44536877,12.28929424,8.29341125,-8.59650517
0.00000000,-10.45537567,-0.31031787,7.88061047,4.43577385,3.22434497,12.22966480,-4.18073273,-1.43523228,-1.36862290,14.26781273,-0.49863631,-17.79493713,-9.25889397,12.12649155,8.11988163,-8.41497517
0.00000000,-10.33692932,-0.28371590,7.84684896,4.45854473,3.18284345,12.12668133,-4.14052677,-1.29400575,-1.32496202,14.15208912,-0.59907442,-17.66954231,-9.09347534,12.07453442,7.96807384,-8.39837074
0.00000000,-10.42980385,-0.25207919,7.87927580,4.45142365,3.30626583,12.23516846,-4.11518097,-1.40832245,-1.32765055,14.29835415,-0.57429028,-17.80442810,-9.23217678,12.14299583,8.12571812,-8.52627087
0.00000000,-10.43615055,-0.36034256,7.93615484,4.49153662,3.23923635,12.28397465,-4.16989326,-1.41783738,-1.38272250,14.33504200,-0.58582443,-17.80628395,-9.29250526,12.23978519,8.16419792,-8.39268208
0.00000000,-10.40448380,-0.32055730,7.85252094,4.39154339,3.23299170,12.25209618,-4.15225649,-1.42608714,-1.32082200,14.23124599,-0.53685766,-17.74319458,-9.19844818,12.09583759,8.08443737,-8.39447975
0.00000000,-10.38195324,-0.22079287,7.90487814,4.42575741,3.17129230,12.28639603,-4.15339851,-1.32862401,-1.36085916,14.24885845,-0.55279422,-17.81377220,-9.27422333,12.15873337,8.06645298,-8.41359043
0.00000000,-10.33941746,-0.27518183,7.80208588,4.46029758,3.21845651,12.11183834,-4.10238743,-1.32020772,-1.30989516,14.15534019,-0.61135197,-17.71881294,-9.18546486,12.01817703,8.07708645,-8.39568996
0.00000000,-10.49212360,-0.29510319,7.96882820,4.41960144,3.22387004,12.32612991,-4.16910839,-1.37008452,-1.37033200,14.42580032,-0.50785285,-17.92593765,-9.34256840,12.22482109,8.15728855,-8.52054405
0.00000000,-10.55455875,-0.30220175,7.95253658,4.48324776,3.20160055,12.39342499,-4.22364330,-1.44798982,-1.39412284,14.34864902,-0.46881354,-17.95733070,-9.34740353,12.30915642,8.15304661,-8.53812599
0.00000000,-10.53570175,-0.25498483,7.97179890,4.54597759,3.20006609,12.40931511,-4.17782307,-1.41753972,-1.35204971,14.34836197,-0.51825190,-17.92831230,-9.28084660,12.26208687,8.21615696,-8.48685074
0.00000000,-10.50969219,-0.31225473,7.92816448,4.50510454,3.19463205,12.41141033,-4.14136314,-1.47936857,-1.36487746,14.39935684,-0.56654567,-17.94097710,-9.37389183,12.25240612,8.28454113,-8.52371311
0.00000000,-10.43818569,-0.30824691,7.89818478,4.41852856,3.16756988,12.24027824,-4.17932606,-1.37725842,-1.34881938,14.21923447,-0.61784315,-17.79186821,-9.16689396,12.19482422,8.19102192,-8.44651985
0.00000000,-10.35360813,-0.33916748,7.82595778,4.46082306,3.21178961,12.20726681,-4.12937021,-1.44018912,-1.37707901,14.23421192,-0.55040866,-17.66752243,-9.22700500,12.08432484,8.13661766,-8.41316319
0.00000000,-10.65175915,-0.26886705,8.07009697,4.47499752,3.18463731,12.49861526,-4.13571119,-1.48499930,-1.39047134,14.43961906,-0.44215560,-18.06114769,-9.39860439,12.35343266,8.34518242,-8.59580994
0.00000000,-10.61869621,-0.29090112,7.98533487,4.51978588,3.19876862,12.38818455,-4.13829327,-1.41102719,-1.39314723,14.32023525,-0.52769470,-17.90269279,-9.43542862,12.24375343,8.15304852,-8.52073288
0.00000000,-10.62368774,-0.25952253,8.10105991,4.51320410,3.27944279,12.48236847,-4.21316147,-1.47369003,-1.44141757,14.56520557,-0.47814393,-18.04784203,-9.45147419,12.35631847,8.39744568,-8.61853981
0.00000000,-10.42553616,-0.32445085,7.93897247,4.47231197,3.19606543,12.41149235,-4.15824413,-1.46256208,-1.38270426,14.34689140,-0.49766195,-17.83855057,-9.31400871,12.26898193,8.22659111,-8.46560383
0.00000000,-10.50828362,-0.29062709,7.97457409,4.42233181,3.19453621,12.37524605,-4.16269398,-1.42538917,-1.40657461,14.35692501,-0.56073749,-17.93732262,-9.37220573,12.27889824,8.23421383,-8.55651665
0.00000000,-10.65603256,-0.35297239,8.10988617,4.53051758,3.15404749,12.59027004,-4.14694929,-1.50483835,-1.37206078,14.46591663,-0.46518654,-18.02886581,-9.54235649,12.41894436,8.38477421,-8.62095928
0.00000000,-10.29721737,-0.36231008,7.78349066,4.41693735,3.19762349,12.04379463,-4.13805199,-1.36397421,-1.34357858,14.09070206,-0.58068287,-17.60290337,-9.09813690,12.02630520,8.08298397,-8.41919899
0.00000000,-10.42425728,-0.32588387,7.91811848,4.40388107,3.17381191,12.26543808,-4.14516449,-1.41125739,-1.35422349,14.27889061,-0.56878972,-17.88179398,-9.27691650,12.18663120,8.11438465,-8.47347450
0.00000000,-10.88323784,-0.25396529,8.19062424,4.52913284,3.25327539,12.70453930,-4.20904207,-1.53131557,-1.44677544,14.75153446,-0.48203278,-18.20298958,-9.70153046,12.57343960,8.44511127,-8.74213314
0.00000000,-10.25410366,-0.28333312,7.84705496,4.41109848,3.20197415,12.15643501,-4.07438374,-1.34501219,-1.35542607,14.18281460,-0.55663753,-17.74667358,-9.12996578,12.09602070,8.05456448,-8.38571644
0.00000000,-10.51630783,-0.21690544,8.01229477,4.53765869,3.26718664,12.43735790,-4.18723917,-1.45039082,-1.36150396,14.48910522,-0.48680300,-18.07237816,-9.53362274,12.37299061,8.23437977,-8.55915737
0.00000000,-10.70508671,-0.26091194,8.07926655,4.61435032,3.28022218,12.61510849,-4.18640614,-1.48014212,-1.34217346,14.58945847,-0.50650573,-18.14811134,-9.59868717,12.41927338,8.34305286,-8.64299393
0.00000000,-10.63162136,-0.27958554,8.04108047,4.49136925,3.17734575,12.53302097,-4.15596581,-1.50215399,-1.38506532,14.45947361,-0.50023329,-17.95320892,-9.40210342,12.31162834,8.30192089,-8.63564110
0.00000000,-10.56967926,-0.28820741,8.05258083,4.41386127,3.15511250,12.45604992,-4.19247150,-1.48528099,-1.43760633,14.43298244,-0.45271766,-18.01469612,-9.52451134,12.37835217,8.28501034,-8.54984474
0.00000000,-10.38486290,-0.33679271,7.83584547,4.38589668,3.15322900,12.16073036,-4.19175577,-1.34317350,-1.38424540,14.10961056,-0.54680145,-17.77713394,-9.12331772,12.10216045,8.01813412,-8.36943626
0.00000000,-10.37610340,-0.28345931,7.83453512,4.46983862,3.19390035,12.20655441,-4.17889833,-1.36404145,-1.29063094,14.28061676,-0.58255804,-17.77781487,-9.24974537,12.09379387,8.09243870,-8.41053200
0.00000000,-10.46651363,-0.30849040,7.96920586,4.41236973,3.17642379,12.35618019,-4.20962763,-1.43736899,-1.34774065,14.38696003,-0.51647067,-17.88869476,-9.41738605,12.26432133,8.18634892,-8.52784061
0.00000000,-10.58284760,-0.28401348,8.01889992,4.50924969,3.23795748,12.48367405,-4.20470142,-1.37202227,-1.42636514,14.40001488,-0.52826762,-18.05602074,-9.36990452,12.29635525,8.20275784,-8.55073071
0.00000000,-10.36970425,-0.32459676,7.90436029,4.49073792,3.29696918,12.29115009,-4.11524534,-1.38087332,-1.35189545,14.30606174,-0.55035591,-17.74148369,-9.20558548,12.13430691,8.15305519,-8.46400070
0.00000000,-10.73893452,-0.33237886,8.09649086,4.47552490,3.24484730,12.55616760,-4.14772606,-1.48026288,-1.41891026,14.60565948,-0.42044362,-18.08543777,-9.54288101,12.44349003,8.30077553,-8.65620518
0.00000000,-10.39269352,-0.26032078,7.94077063,4.47836685,3.19666123,12.28729343,-4.10755157,-1.40568352,-1.34642196,14.26552200,-0.59878170,-17.80888176,-9.31925106,12.14794445,8.18183613,-8.47620964
0.00000000,-10.59072304,-0.32427627,8.12042046,4.61557293,3.18730545,12.61131477,-4.26380825,-1.44811320,-1.40729249,14.57817459,-0.50642228,-18.05048180,-9.50705338,12.39371967,8.38020420,-8.61315918
0.00000000,-10.50231647,-0.32109857,8.01512909,4.43815041,3.11266899,12.35421276,-4.18863201,-1.39012647,-1.37072861,14.30984020,-0.55784184,-17.84335899,-9.35381603,12.25955009,8.18362713,-8.44546986
0.00000000,-10.70736313,-0.32431895,8.08739853,4.59294319,3.17811465,12.53835201,-4.23681259,-1.39545012,-1.43596172,14.53818417,-0.44560724,-18.04886055,-9.51744938,12.42210579,8.29256439,-8.61078262
0.00000000,-10.59853363,-0.32484591,7.97181940,4.52907801,3.18577147,12.43937111,-4.18798971,-1.40488052,-1.37166417,14.37532520,-0.49680051,-17.99600792,-9.34393692,12.30084133,8.29070568,-8.56552982
0.00000000,-10.47406673,-0.32657269,7.95996141,4.41723013,3.26651907,12.32243824,-4.17334223,-1.46106470,-1.39923358,14.38200569,-0.53072333,-17.88766098,-9.34223557,12.27418137,8.15601635,-8.51080799
0.00000000,-10.68042278,-0.37413159,8.07310486,4.51868773,3.21020412,12.56696701,-4.30672073,-1.49695575,-1.42789602,14.48206520,-0.47355717,-18.08838844,-9.46932125,12.37636375,8.35625076,-8.64976406
0.00000000,-10.46183300,-0.35127896,7.91726971,4.41751480,3.16701794,12.25980854,-4.16710663,-1.42730260,-1.40508366,14.27720547,-0.55569136,-17.83269501,-9.26486111,12.19241619,8.15723896,-8.48808479
0.00000000,-10.56455612,-0.33641088,7.99357986,4.56112194,3.14273262,12.35854053,-4.24966717,-1.38004553,-1.37764359,14.36379147,-0.52864289,-17.84822464,-9.30810356,12.20793915,8.17020321,-8.45719719
0.00000000,-10.41318703,-0.32219678,7.87009430,4.48894691,3.21339583,12.22366810,-4.11772060,-1.35943651,-1.35520947,14.26502514,-0.55274218,-17.77352142,-9.26024437,12.11361217,8.15145016,-8.42922592
0.00000000,-10.59204102,-0.31271636,8.04197884,4.50595093,3.16933513,12.52633286,-4.20389128,-1.53200495,-1.35654974,14.51160240,-0.47778463,-17.93438911,-9.43869591,12.32365227,8.26854420,-8.60293198
0.00000000,-10.50041866,-0.33533341,7.91285563,4.43046045,3.22496724,12.33393860,-4.15671539,-1.39185202,-1.38143682,14.41037846,-0.54583836,-17.82605743,-9.39455891,12.21978855,8.19007492,-8.55378151
0.00000000,-10.43589783,-0.29641342,7.88087797,4.39685917,3.22422838,12.28182793,-4.15540457,-1.37802935,-1.37059832,14.29027462,-0.51377141,-17.84534454,-9.30927753,12.16667461,8.13476849,-8.38950920
0.00000000,-10.70554638,-0.25664073,8.07345009,4.54780197,3.27512145,12.53337860,-4.19042110,-1.40316331,-1.41348219,14.53472519,-0.45794243,-18.02984810,-9.45856476,12.37362576,8.40380096,-8.59351158
0.00000000,-10.56607246,-0.36091971,8.00305080,4.51668549,3.16759849,12.40603065,-4.22175598,-1.48620296,-1.44197619,14.40340137,-0.51652789,-17.92193985,-9.45270348,12.25346279,8.22995663,-8.57444859
0.00000000,-10.35271454,-0.38506600,7.80580187,4.42520428,3.21786380,12.15771389,-4.14257050,-1.43862689,-1.40751636,14.15394020,-0.46594161,-17.66172028,-9.20779705,12.09556389,8.12789345,-8.35334587
0.00000000,-10.32422733,-0.37143257,7.84172726,4.42516994,3.18115687,12.17311287,-4.15315723,-1.35573363,-1.35706174,14.20079994,-0.58205026,-17.72311592,-9.27974796,12.11632919,8.16464996,-8.40774632
0.00000000,-10.53727627,-0.27093574,7.94040871,4.50938988,3.18228841,12.38061810,-4.21441460,-1.39084172,-1.42985320,14.38935757,-0.52509046,-17.97621346,-9.42893410,12.27988625,8.27396774,-8.59292316
0.00000000,-10.44678879,-0.30725121,7.91015387,4.42777491,3.20018673,12.28844166,-4.19320774,-1.34491193,-1.37876308,14.25476646,-0.55555612,-17.77274895,-9.22914982,12.18361187,8.12993145,-8.40681267
0.00000000,-10.25613213,-0.29115903,7.83839560,4.52546930,3.17315078,12.15797806,-4.14531422,-1.32816291,-1.36542928,14.14829063,-0.57764167,-17.65390587,-9.13484001,12.03593063,8.06870365,-8.38754272
0.00000000,-10.50814629,-0.23793264,7.98958778,4.50366974,3.20217061,12.43536091,-4.15912628,-1.43996501,-1.38861930,14.36209679,-0.51255387,-17.95970726,-9.41151142,12.28697777,8.23289967,-8.50779247
0.00000000,-10.42662334,-0.30309695,7.90486336,4.44814825,3.24344110,12.22094059,-4.11206341,-1.40591681,-1.36301577,14.23049164,-0.59417641,-17.84657669,-9.32330418,12.17566776,8.14475822,-8.43554497
0.00000000,-10.55337048,-0.26334113,7.97498655,4.52297592,3.26805592,12.41176414,-4.20287609,-1.45880103,-1.37468743,14.39943123,-0.47246516,-17.87902069,-9.40099144,12.23867416,8.22173882,-8.54990292
0.00000000,-10.28488541,-0.22165377,7.77508926,4.37161493,3.25782394,12.13558197,-4.11912537,-1.36141694,-1.33246291,14.19077492,-0.64679402,-17.80221939,-9.14409542,12.10516167,8.06773663,-8.42350292
0.00000000,-10.60942936,-0.30486947,8.07956314,4.50646210,3.21882081,12.54265594,-4.14342785,-1.44602859,-1.40647340,14.52378559,-0.50904107,-18.00395966,-9.38852596,12.38786507,8.31250286,-8.59936714
0.00000000,-10.48191833,-0.31169075,7.96973658,4.51867819,3.17547393,12.38933372,-4.17485189,-1.39927423,-1.37840581,14.35404015,-0.56002748,-17.89971161,-9.30032158,12.31622887,8.24089336,-8.52317715
0.00000000,-10.72413254,-0.25354567,8.06574821,4.57031155,3.19991899,12.57858658,-4.25576925,-1.43827271,-1.38322902,14.47982693,-0.50339770,-18.10696602,-9.41732597,12.45901966,8.28455639,-8.59594536
0.00000000,-10.58589458,-0.23085208,8.04352093,4.42901993,3.13370991,12.49806213,-4.25790024,-1.43345428,-1.39722097,14.58605385,-0.48893711,-18.07987213,-9.51793957,12.39819527,8.28925037,-8.58716774
0.00000000,-10.19851685,-0.38199160,7.80760431,4.43807888,3.20126915,12.06221390,-4.12443924,-1.31765008,-1.35612297,14.07334900,-0.59418142,-17.57848930,-9.11563301,12.02288818,7.97930813,-8.38461590
0.00000000,-10.48874569,-0.32241392,7.93968010,4.46169186,3.26958752,12.34626389,-4.13117886,-1.44990754,-1.36370707,14.36758804,-0.55849779,-17.90604782,-9.37167263,12.22922993,8.18061447,-8.47742367
0.00000000,-10.41524792,-0.29836562,7.90528107,4.49280834,3.24030232,12.24650574,-4.08551979,-1.37596333,-1.37955177,14.28464603,-0.51441979,-17.78549194,-9.20574570,12.19892979,8.17356300,-8.49213409
0.00000000,-10.59811974,-0.21079800,8.02587891,4.50349236,3.23066449,12.47180080,-4.18435335,-1.42727208,-1.39968908,14.49570465,-0.49104065,-17.95761299,-9.50936508,12.35187912,8.30701637,-8.57071209
0.00000000,-10.76553535,-0.29842696,8.11295700,4.57415867,3.16835618,12.52619362,-4.20272446,-1.45419300,-1.39695859,14.46284294,-0.47671396,-18.05467415,-9.45880508,12.43061733,8.38768482,-8.66373825
0.00000000,-10.10142899,-0.31199688,7.71798086,4.45826197,3.10806441,11.97854424,-4.12017441,-1.30009484,-1.37209797,13.98186493,-0.67089784,-17.53273201,-8.99059963,11.92602634,7.94868040,-8.21880436
0.00000000,-10.50900745,-0.35203436,7.99773645,4.56770515,3.24442458,12.39944839,-4.17327023,-1.51321793,-1.37559092,14.40983009,-0.47914591,-17.95353889,-9.44485950,12.24199104,8.26863003,-8.53919220
0.00000000,-10.48657036,-0.32894069,7.97729635,4.51761389,3.22217464,12.34059048,-4.17904568,-1.34634602,-1.36881065,14.30773258,-0.52933979,-17.87786674,-9.30041885,12.32173634,8.22691536,-8.53174019
0.00000000,-10.39669609,-0.31200346,7.83269310,4.49219704,3.24831820,12.12651157,-4.13764858,-1.37934411,-1.35824394,14.13383675,-0.49633962,-17.75370598,-9.18978500,12.05566311,8.07227802,-8.42000103
0.00000000,-10.48637676,-0.31118011,7.94088507,4.51199532,3.22322059,12.34799862,-4.16283989,-1.46089721,-1.38428652,14.39830017,-0.49891311,-17.92842674,-9.39865017,12.24951458,8.21757317,-8.51983643
0.00000000,-10.60189629,-0.22868034,8.00454903,4.52701950,3.19326258,12.50182056,-4.19217014,-1.43310821,-1.40837622,14.47079086,-0.52646446,-17.99128532,-9.46309471,12.38443851,8.28623962,-8.59845352
0.00000000,-10.22559071,-0.35157084,7.80370712,4.45360565,3.22008610,12.07654572,-4.16671228,-1.30738342,-1.35475397,13.99957943,-0.58257049,-17.60543823,-9.02490139,12.00005150,7.99182987,-8.24978161
0.00000000,-10.57781982,-0.23615611,7.96324635,4.43072224,3.15409255,12.39715862,-4.24483681,-1.42938411,-1.34719837,14.41111565,-0.50389314,-17.86465073,-9.40361786,12.26395702,8.19214249,-8.45613098
0.00000000,-10.32202530,-0.25479913,7.83830547,4.38990021,3.24778199,12.13090134,-4.14183235,-1.35589409,-1.27279115,14.22922802,-0.62840044,-17.69969368,-9.18378162,12.01690578,8.08478642,-8.38842583
0.00000000,-10.50660896,-0.32361615,7.92892981,4.42982864,3.20705843,12.34535885,-4.13696671,-1.42759383,-1.41605091,14.39840508,-0.51803923,-17.81857491,-9.34180832,12.26652431,8.18974781,-8.51057434
0.00000000,-10.64548397,-0.37576365,8.04899979,4.56527519,3.23161149,12.52610874,-4.16216373,-1.44485927,-1.40151072,14.47368431,-0.53522813,-17.99057961,-9.44042397,12.43419838,8.30841064,-8.60361576
0.00000000,-10.93838120,-0.34547728,8.22097111,4.61115265,3.15118384,12.83606529,-4.20936966,-1.52933156,-1.44017434,14.76864433,-0.39352012,-18.29661369,-9.70150185,12.62118053,8.60676861,-8.83790112
0.00000000,-10.67428589,-0.31351227,8.05109596,4.54544020,3.18557525,12.53385258,-4.15969849,-1.43403888,-1.40438759,14.53614807,-0.45945144,-17.99495888,-9.52060890,12.33949566,8.31116867,-8.56800175
0.00000000,-10.64205933,-0.29811001,8.01060963,4.49860668,3.15704679,12.45219612,-4.24374485,-1.42571819,-1.34571648,14.40302086,-0.46679527,-17.99445343,-9.35630131,12.31653881,8.27631855,-8.53585148
0.00000000,-10.57996941,-0.32321534,7.99215078,4.43880653,3.18971229,12.34529305,-4.19765949,-1.45715046,-1.40524042,14.33156872,-0.47137412,-17.98520660,-9.39593697,12.28492737,8.18425369,-8.49298286
0.00000000,-10.47984791,-0.30067617,8.05087280,4.40243626,3.24492764,12.44150448,-4.16714048,-1.51892042,-1.42732716,14.32423210,-0.51584798,-18.01249695,-9.33078480,12.34305573,8.25257492,-8.57510567
